store_code,year_week,barcode,sap_code,source_code,total_items_weekly
B20,2024-42,800897123277,K4009608,K4009600,5
B20,2024-43,800897123277,K4009608,K4009600,4
B20,2024-44,800897123277,K4009608,K4009600,8
B20,2024-45,800897123277,K4009608,K4009600,8
B20,2024-46,800897123277,K4009608,K4009600,4
B20,2024-47,800897123277,K4009608,K4009600,8
B20,2024-48,800897123277,K4009608,K4009600,24
B20,2024-49,800897123277,K4009608,K4009600,7
B20,2024-50,800897123277,K4009608,K4009600,1
B20,2024-51,800897123277,K4009608,K4009600,2
B20,2025-04,800897123277,K4009608,K4009600,2
B20,2025-05,800897123277,K4009608,K4009600,1
B20,2025-09,800897123277,K4009608,K4009600,1
B20,2025-11,800897123277,K4009608,K4009600,1
B20,2025-13,800897123277,K4009608,K4009600,1
B20,2025-17,800897123277,K4009608,K4009600,2
B20,2025-18,800897123277,K4009608,K4009600,1
B20,2024-18,800897182618,K3445202,K3445200,5
B20,2024-19,800897182618,K3445202,K3445200,29
B20,2024-20,800897182618,K3445202,K3445200,15
B20,2024-21,800897182618,K3445202,K3445200,5
B20,2024-22,800897182618,K3445202,K3445200,2
B20,2024-23,800897182618,K3445202,K3445200,9
B20,2024-24,800897182618,K3445202,K3445200,17
B20,2024-25,800897182618,K3445202,K3445200,12
B20,2024-26,800897182618,K3445202,K3445200,36
B20,2024-27,800897182618,K3445202,K3445200,26
B20,2024-28,800897182618,K3445202,K3445200,24
B20,2024-29,800897182618,K3445202,K3445200,8
B20,2024-30,800897182618,K3445202,K3445200,9
B20,2024-31,800897182618,K3445202,K3445200,3
B20,2024-32,800897182618,K3445202,K3445200,9
B20,2024-33,800897182618,K3445202,K3445200,4
B20,2024-34,800897182618,K3445202,K3445200,2
B20,2024-35,800897182618,K3445202,K3445200,19
B20,2024-36,800897182618,K3445202,K3445200,3
B20,2024-37,800897182618,K3445202,K3445200,1
B20,2024-38,800897182618,K3445202,K3445200,1
B20,2024-39,800897182618,K3445202,K3445200,8
B20,2024-40,800897182618,K3445202,K3445200,5
B20,2024-41,800897182618,K3445202,K3445200,5
B20,2024-42,800897182618,K3445202,K3445200,2
B20,2025-02,800897182618,K3445202,K3445200,10
B20,2025-03,800897182618,K3445202,K3445200,11
B20,2025-04,800897182618,K3445202,K3445200,13
B20,2025-05,800897182618,K3445202,K3445200,1
B20,2025-06,800897182618,K3445202,K3445200,4
B20,2025-07,800897182618,K3445202,K3445200,8
B20,2025-08,800897182618,K3445202,K3445200,6
B20,2025-09,800897182618,K3445202,K3445200,4
B20,2025-10,800897182618,K3445202,K3445200,6
B20,2025-11,800897182618,K3445202,K3445200,3
B20,2025-12,800897182618,K3445202,K3445200,8
B20,2024-18,800897192303,K3611201,K3611200,12
B20,2024-19,800897192303,K3611201,K3611200,32
B20,2024-20,800897192303,K3611201,K3611200,20
B20,2024-21,800897192303,K3611201,K3611200,12
B20,2024-22,800897192303,K3611201,K3611200,15
B20,2024-23,800897192303,K3611201,K3611200,26
B20,2024-24,800897192303,K3611201,K3611200,25
B20,2024-25,800897192303,K3611201,K3611200,19
B20,2024-26,800897192303,K3611201,K3611200,51
B20,2024-27,800897192303,K3611201,K3611200,77
B20,2024-28,800897192303,K3611201,K3611200,55
B20,2024-29,800897192303,K3611201,K3611200,47
B20,2024-30,800897192303,K3611201,K3611200,10
B20,2024-31,800897192303,K3611201,K3611200,4
B20,2024-32,800897192303,K3611201,K3611200,9
B20,2024-33,800897192303,K3611201,K3611200,3
B20,2024-34,800897192303,K3611201,K3611200,1
B20,2024-35,800897192303,K3611201,K3611200,16
B20,2024-36,800897192303,K3611201,K3611200,5
B20,2024-37,800897192303,K3611201,K3611200,11
B20,2024-38,800897192303,K3611201,K3611200,4
B20,2024-39,800897192303,K3611201,K3611200,8
B20,2024-40,800897192303,K3611201,K3611200,4
B20,2024-41,800897192303,K3611201,K3611200,5
B20,2024-42,800897192303,K3611201,K3611200,8
B20,2024-43,800897192303,K3611201,K3611200,11
B20,2024-44,800897192303,K3611201,K3611200,19
B20,2024-45,800897192303,K3611201,K3611200,11
B20,2024-46,800897192303,K3611201,K3611200,21
B20,2024-47,800897192303,K3611201,K3611200,41
B20,2024-48,800897192303,K3611201,K3611200,59
B20,2024-49,800897192303,K3611201,K3611200,16
B20,2024-50,800897192303,K3611201,K3611200,15
B20,2024-51,800897192303,K3611201,K3611200,22
B20,2024-52,800897192303,K3611201,K3611200,20
B20,2024-53,800897192303,K3611201,K3611200,4
B20,2025-00,800897192303,K3611201,K3611200,8
B20,2025-01,800897192303,K3611201,K3611200,18
B20,2025-02,800897192303,K3611201,K3611200,26
B20,2025-03,800897192303,K3611201,K3611200,13
B20,2025-04,800897192303,K3611201,K3611200,10
B20,2024-18,800897225254,K5230200,K5230200,2
B20,2024-19,800897225254,K5230200,K5230200,9
B20,2024-20,800897225254,K5230200,K5230200,6
B20,2024-22,800897225254,K5230200,K5230200,3
B20,2024-23,800897225254,K5230200,K5230200,5
B20,2024-24,800897225254,K5230200,K5230200,6
B20,2024-25,800897225254,K5230200,K5230200,5
B20,2024-26,800897225254,K5230200,K5230200,22
B20,2024-27,800897225254,K5230200,K5230200,19
B20,2024-28,800897225254,K5230200,K5230200,12
B20,2024-29,800897225254,K5230200,K5230200,5
B20,2024-30,800897225254,K5230200,K5230200,6
B20,2024-31,800897225254,K5230200,K5230200,4
B20,2024-32,800897225254,K5230200,K5230200,7
B20,2024-33,800897225254,K5230200,K5230200,3
B20,2024-34,800897225254,K5230200,K5230200,1
B20,2024-35,800897225254,K5230200,K5230200,1
B20,2024-42,800897225254,K5230200,K5230200,4
B20,2024-43,800897225254,K5230200,K5230200,4
B20,2024-44,800897225254,K5230200,K5230200,7
B20,2024-45,800897225254,K5230200,K5230200,2
B20,2024-46,800897225254,K5230200,K5230200,4
B20,2024-47,800897225254,K5230200,K5230200,12
B20,2024-48,800897225254,K5230200,K5230200,12
B20,2024-49,800897225254,K5230200,K5230200,1
B20,2024-50,800897225254,K5230200,K5230200,3
B20,2024-51,800897225254,K5230200,K5230200,6
B20,2024-52,800897225254,K5230200,K5230200,12
B20,2024-53,800897225254,K5230200,K5230200,3
B20,2025-00,800897225254,K5230200,K5230200,9
B20,2025-01,800897225254,K5230200,K5230200,21
B20,2025-02,800897225254,K5230200,K5230200,27
B20,2025-03,800897225254,K5230200,K5230200,12
B20,2025-04,800897225254,K5230200,K5230200,14
B20,2025-05,800897225254,K5230200,K5230200,4
B20,2025-06,800897225254,K5230200,K5230200,4
B20,2025-07,800897225254,K5230200,K5230200,3
B20,2025-08,800897225254,K5230200,K5230200,1
B20,2025-09,800897225254,K5230200,K5230200,1
B20,2025-10,800897225254,K5230200,K5230200,1
B20,2025-12,800897225254,K5230200,K5230200,1
B20,2025-17,800897225254,K5230200,K5230200,10
B20,2025-18,800897225254,K5230200,K5230200,29
B20,2025-19,800897225254,K5230200,K5230200,4
B20,2024-18,800897846008,K4262104,K4262100,30
B20,2024-19,800897846008,K4262104,K4262100,77
B20,2024-20,800897846008,K4262104,K4262100,52
B20,2024-21,800897846008,K4262104,K4262100,38
B20,2024-22,800897846008,K4262104,K4262100,46
B20,2024-23,800897846008,K4262104,K4262100,60
B20,2024-24,800897846008,K4262104,K4262100,45
B20,2024-25,800897846008,K4262104,K4262100,50
B20,2024-26,800897846008,K4262104,K4262100,67
B20,2024-27,800897846008,K4262104,K4262100,97
B20,2024-28,800897846008,K4262104,K4262100,129
B20,2024-29,800897846008,K4262104,K4262100,78
B20,2024-30,800897846008,K4262104,K4262100,70
B20,2024-31,800897846008,K4262104,K4262100,61
B20,2024-32,800897846008,K4262104,K4262100,57
B20,2024-33,800897846008,K4262104,K4262100,39
B20,2024-34,800897846008,K4262104,K4262100,40
B20,2024-35,800897846008,K4262104,K4262100,137
B20,2024-36,800897846008,K4262104,K4262100,56
B20,2024-37,800897846008,K4262104,K4262100,53
B20,2024-38,800897846008,K4262104,K4262100,33
B20,2024-39,800897846008,K4262104,K4262100,1
B20,2024-40,800897846008,K4262104,K4262100,25
B20,2024-41,800897846008,K4262104,K4262100,19
B20,2024-42,800897846008,K4262104,K4262100,22
B20,2024-43,800897846008,K4262104,K4262100,30
B20,2024-44,800897846008,K4262104,K4262100,56
B20,2024-45,800897846008,K4262104,K4262100,40
B20,2024-46,800897846008,K4262104,K4262100,25
B20,2025-01,800897846008,K4262104,K4262100,27
B20,2025-02,800897846008,K4262104,K4262100,21
B20,2025-03,800897846008,K4262104,K4262100,17
B20,2025-04,800897846008,K4262104,K4262100,28
B20,2025-05,800897846008,K4262104,K4262100,18
B20,2025-06,800897846008,K4262104,K4262100,8
B20,2025-07,800897846008,K4262104,K4262100,37
B20,2025-08,800897846008,K4262104,K4262100,10
B20,2025-09,800897846008,K4262104,K4262100,3
B20,2025-10,800897846008,K4262104,K4262100,30
B20,2025-11,800897846008,K4262104,K4262100,20
B20,2025-12,800897846008,K4262104,K4262100,48
B20,2025-13,800897846008,K4262104,K4262100,20
B20,2025-14,800897846008,K4262104,K4262100,23
B20,2025-15,800897846008,K4262104,K4262100,18
B20,2025-16,800897846008,K4262104,K4262100,21
B20,2025-17,800897846008,K4262104,K4262100,30
B20,2025-18,800897846008,K4262104,K4262100,40
B30,2024-18,30152540,AA533100,AA532800,30
B30,2024-19,30152540,AA533100,AA532800,65
B30,2024-20,30152540,AA533100,AA532800,19
B30,2024-21,30152540,AA533100,AA532800,4
B30,2024-22,30152540,AA533100,AA532800,7
B30,2024-23,30152540,AA533100,AA532800,12
B30,2024-24,30152540,AA533100,AA532800,27
B30,2024-25,30152540,AA533100,AA532800,13
B30,2024-26,30152540,AA533100,AA532800,27
B30,2024-27,30152540,AA533100,AA532800,29
B30,2024-28,30152540,AA533100,AA532800,32
B30,2024-29,30152540,AA533100,AA532800,19
B30,2024-30,30152540,AA533100,AA532800,36
B30,2024-31,30152540,AA533100,AA532800,21
B30,2024-32,30152540,AA533100,AA532800,30
B30,2024-33,30152540,AA533100,AA532800,24
B30,2024-34,30152540,AA533100,AA532800,247
B30,2024-35,30152540,AA533100,AA532800,37
B30,2024-36,30152540,AA533100,AA532800,9
B30,2024-37,30152540,AA533100,AA532800,3
B30,2024-38,30152540,AA533100,AA532800,1
B30,2024-39,30152540,AA533100,AA532800,16
B30,2024-40,30152540,AA533100,AA532800,8
B30,2024-41,30152540,AA533100,AA532800,13
B30,2024-42,30152540,AA533100,AA532800,14
B30,2024-43,30152540,AA533100,AA532800,32
B30,2024-44,30152540,AA533100,AA532800,56
B30,2024-45,30152540,AA533100,AA532800,15
B30,2024-46,30152540,AA533100,AA532800,23
B30,2024-47,30152540,AA533100,AA532800,48
B30,2024-48,30152540,AA533100,AA532800,13
B30,2024-49,30152540,AA533100,AA532800,26
B30,2024-50,30152540,AA533100,AA532800,12
B30,2024-51,30152540,AA533100,AA532800,15
B30,2024-52,30152540,AA533100,AA532800,22
B30,2024-53,30152540,AA533100,AA532800,8
B30,2025-00,30152540,AA533100,AA532800,28
B30,2025-01,30152540,AA533100,AA532800,23
B30,2025-02,30152540,AA533100,AA532800,20
B30,2025-03,30152540,AA533100,AA532800,21
B30,2025-04,30152540,AA533100,AA532800,35
B30,2025-05,30152540,AA533100,AA532800,21
B30,2025-06,30152540,AA533100,AA532800,11
B30,2025-07,30152540,AA533100,AA532800,9
B30,2025-08,30152540,AA533100,AA532800,7
B30,2025-09,30152540,AA533100,AA532800,7
B30,2025-10,30152540,AA533100,AA532800,5
B30,2025-11,30152540,AA533100,AA532800,3
B30,2025-12,30152540,AA533100,AA532800,8
B30,2025-13,30152540,AA533100,AA532800,6
B30,2025-14,30152540,AA533100,AA532800,12
B30,2025-15,30152540,AA533100,AA532800,8
B30,2025-16,30152540,AA533100,AA532800,11
B30,2025-17,30152540,AA533100,AA532800,17
B30,2025-18,30152540,AA533100,AA532800,21
B30,2024-22,30161467,B3471101,B3471100,6
B30,2024-23,30161467,B3471101,B3471100,17
B30,2024-24,30161467,B3471101,B3471100,7
B30,2024-25,30161467,B3471101,B3471100,9
B30,2024-26,30161467,B3471101,B3471100,105
B30,2024-27,30161467,B3471101,B3471100,2
B30,2024-28,30161467,B3471101,B3471100,45
B30,2024-29,30161467,B3471101,B3471100,180
B30,2024-30,30161467,B3471101,B3471100,49
B30,2024-31,30161467,B3471101,B3471100,13
B30,2024-32,30161467,B3471101,B3471100,12
B30,2024-33,30161467,B3471101,B3471100,16
B30,2024-34,30161467,B3471101,B3471100,34
B30,2024-35,30161467,B3471101,B3471100,19
B30,2024-36,30161467,B3471101,B3471100,7
B30,2024-37,30161467,B3471101,B3471100,5
B30,2024-38,30161467,B3471101,B3471100,8
B30,2024-39,30161467,B3471101,B3471100,24
B30,2024-40,30161467,B3471101,B3471100,24
B30,2024-41,30161467,B3471101,B3471100,22
B30,2024-42,30161467,B3471101,B3471100,12
B30,2024-43,30161467,B3471101,B3471100,38
B30,2024-44,30161467,B3471101,B3471100,79
B30,2024-45,30161467,B3471101,B3471100,12
B30,2024-46,30161467,B3471101,B3471100,8
B30,2024-47,30161467,B3471101,B3471100,15
B30,2024-48,30161467,B3471101,B3471100,61
B30,2024-49,30161467,B3471101,B3471100,35
B30,2024-50,30161467,B3471101,B3471100,11
B30,2024-51,30161467,B3471101,B3471100,15
B30,2024-52,30161467,B3471101,B3471100,10
B30,2024-53,30161467,B3471101,B3471100,3
B30,2025-00,30161467,B3471101,B3471100,40
B30,2025-01,30161467,B3471101,B3471100,49
B30,2025-02,30161467,B3471101,B3471100,2
B30,2025-03,30161467,B3471101,B3471100,23
B30,2025-04,30161467,B3471101,B3471100,41
B30,2025-07,30161467,B3471101,B3471100,8
B30,2025-08,30161467,B3471101,B3471100,6
B30,2025-09,30161467,B3471101,B3471100,4
B30,2025-10,30161467,B3471101,B3471100,6
B30,2025-11,30161467,B3471101,B3471100,50
B30,2025-12,30161467,B3471101,B3471100,87
B30,2025-13,30161467,B3471101,B3471100,17
B30,2025-14,30161467,B3471101,B3471100,37
B30,2025-15,30161467,B3471101,B3471100,94
B30,2025-16,30161467,B3471101,B3471100,40
B30,2025-17,30161467,B3471101,B3471100,14
B30,2025-18,30161467,B3471101,B3471100,33
B30,2024-18,3600530847914,B2118802,B2118800,12
B30,2024-19,3600530847914,B2118802,B2118800,31
B30,2024-20,3600530847914,B2118802,B2118800,10
B30,2024-21,3600530847914,B2118802,B2118800,13
B30,2024-22,3600530847914,B2118802,B2118800,17
B30,2024-23,3600530847914,B2118802,B2118800,11
B30,2024-24,3600530847914,B2118802,B2118800,34
B30,2024-25,3600530847914,B2118802,B2118800,26
B30,2024-26,3600530847914,B2118802,B2118800,148
B30,2024-27,3600530847914,B2118802,B2118800,161
B30,2024-28,3600530847914,B2118802,B2118800,122
B30,2024-29,3600530847914,B2118802,B2118800,130
B30,2024-30,3600530847914,B2118802,B2118800,39
B30,2024-31,3600530847914,B2118802,B2118800,22
B30,2024-32,3600530847914,B2118802,B2118800,2
B30,2024-33,3600530847914,B2118802,B2118800,23
B30,2024-34,3600530847914,B2118802,B2118800,29
B30,2024-35,3600530847914,B2118802,B2118800,26
B30,2024-36,3600530847914,B2118802,B2118800,17
B30,2024-37,3600530847914,B2118802,B2118800,4
B30,2024-38,3600530847914,B2118802,B2118800,8
B30,2024-39,3600530847914,B2118802,B2118800,8
B30,2024-40,3600530847914,B2118802,B2118800,13
B30,2024-41,3600530847914,B2118802,B2118800,12
B30,2024-42,3600530847914,B2118802,B2118800,8
B30,2024-43,3600530847914,B2118802,B2118800,14
B30,2024-44,3600530847914,B2118802,B2118800,47
B30,2024-45,3600530847914,B2118802,B2118800,13
B30,2024-46,3600530847914,B2118802,B2118800,10
B30,2024-47,3600530847914,B2118802,B2118800,10
B30,2024-48,3600530847914,B2118802,B2118800,26
B30,2024-49,3600530847914,B2118802,B2118800,16
B30,2024-50,3600530847914,B2118802,B2118800,25
B30,2024-52,3600530847914,B2118802,B2118800,28
B30,2024-53,3600530847914,B2118802,B2118800,22
B30,2025-00,3600530847914,B2118802,B2118800,36
B30,2025-01,3600530847914,B2118802,B2118800,35
B30,2025-02,3600530847914,B2118802,B2118800,73
B30,2025-03,3600530847914,B2118802,B2118800,70
B30,2025-04,3600530847914,B2118802,B2118800,37
B30,2025-06,3600530847914,B2118802,B2118800,10
B30,2025-07,3600530847914,B2118802,B2118800,15
B30,2025-08,3600530847914,B2118802,B2118800,7
B30,2025-09,3600530847914,B2118802,B2118800,5
B30,2025-10,3600530847914,B2118802,B2118800,11
B30,2025-11,3600530847914,B2118802,B2118800,13
B30,2025-12,3600530847914,B2118802,B2118800,16
B30,2025-13,3600530847914,B2118802,B2118800,13
B30,2025-14,3600530847914,B2118802,B2118800,22
B30,2025-15,3600530847914,B2118802,B2118800,1
B30,2025-17,3600530847914,B2118802,B2118800,3
B30,2024-19,3600531089795,YFR10098,B2458801,10
B30,2024-20,3600531089795,YFR10098,B2458801,5
B30,2024-21,3600531089795,YFR10098,B2458801,2
B30,2024-22,3600531089795,YFR10098,B2458801,6
B30,2024-23,3600531089795,YFR10098,B2458801,6
B30,2024-24,3600531089795,YFR10098,B2458801,7
B30,2024-25,3600531089795,YFR10098,B2458801,14
B30,2024-26,3600531089795,YFR10098,B2458801,51
B30,2024-27,3600531089795,YFR10098,B2458801,46
B30,2024-28,3600531089795,YFR10098,B2458801,101
B30,2024-29,3600531089795,YFR10098,B2458801,41
B30,2024-30,3600531089795,YFR10098,B2458801,40
B30,2024-31,3600531089795,YFR10098,B2458801,26
B30,2024-32,3600531089795,YFR10098,B2458801,22
B30,2024-33,3600531089795,YFR10098,B2458801,19
B30,2024-34,3600531089795,YFR10098,B2458801,16
B30,2024-35,3600531089795,YFR10098,B2458801,14
B30,2024-36,3600531089795,YFR10098,B2458801,11
B30,2024-37,3600531089795,YFR10098,B2458801,14
B30,2024-38,3600531089795,YFR10098,B2458801,7
B30,2024-39,3600531089795,YFR10098,B2458801,9
B30,2024-40,3600531089795,YFR10098,B2458801,7
B30,2024-41,3600531089795,YFR10098,B2458801,12
B30,2024-42,3600531089795,YFR10098,B2458801,11
B30,2024-43,3600531089795,YFR10098,B2458801,20
B30,2024-44,3600531089795,YFR10098,B2458801,7
B30,2024-46,3600531089795,YFR10098,B2458801,3
B30,2024-47,3600531089795,YFR10098,B2458801,29
B30,2024-48,3600531089795,YFR10098,B2458801,21
B30,2024-52,3600531089795,YFR10098,B2458801,9
B30,2024-53,3600531089795,YFR10098,B2458801,2
B30,2025-00,3600531089795,YFR10098,B2458801,3
B30,2025-01,3600531089795,YFR10098,B2458801,21
B30,2025-02,3600531089795,YFR10098,B2458801,46
B30,2025-03,3600531089795,YFR10098,B2458801,42
B30,2025-04,3600531089795,YFR10098,B2458801,35
B30,2025-05,3600531089795,YFR10098,B2458801,27
B30,2025-06,3600531089795,YFR10098,B2458801,20
B30,2025-07,3600531089795,YFR10098,B2458801,26
B30,2025-08,3600531089795,YFR10098,B2458801,21
B30,2025-09,3600531089795,YFR10098,B2458801,10
B30,2025-10,3600531089795,YFR10098,B2458801,10
B30,2025-11,3600531089795,YFR10098,B2458801,19
B30,2025-12,3600531089795,YFR10098,B2458801,24
B30,2025-13,3600531089795,YFR10098,B2458801,26
B30,2025-14,3600531089795,YFR10098,B2458801,11
B30,2025-15,3600531089795,YFR10098,B2458801,6
B30,2025-16,3600531089795,YFR10098,B2458801,14
B30,2025-17,3600531089795,YFR10098,B2458801,2
B30,2025-18,3600531089795,YFR10098,B2458801,4
B30,2025-19,3600531089795,YFR10098,B2458801,1
B30,2024-23,800897085605,K2387705,K2387700,14
B30,2024-24,800897085605,K2387705,K2387700,18
B30,2024-25,800897085605,K2387705,K2387700,23
B30,2024-26,800897085605,K2387705,K2387700,44
B30,2024-27,800897085605,K2387705,K2387700,38
B30,2024-28,800897085605,K2387705,K2387700,41
B30,2024-29,800897085605,K2387705,K2387700,24
B30,2024-30,800897085605,K2387705,K2387700,31
B30,2024-31,800897085605,K2387705,K2387700,28
B30,2024-32,800897085605,K2387705,K2387700,30
B30,2024-33,800897085605,K2387705,K2387700,34
B30,2024-34,800897085605,K2387705,K2387700,28
B30,2024-35,800897085605,K2387705,K2387700,28
B30,2024-36,800897085605,K2387705,K2387700,18
B30,2024-37,800897085605,K2387705,K2387700,22
B30,2024-38,800897085605,K2387705,K2387700,17
B30,2024-39,800897085605,K2387705,K2387700,16
B30,2024-40,800897085605,K2387705,K2387700,18
B30,2024-41,800897085605,K2387705,K2387700,23
B30,2024-42,800897085605,K2387705,K2387700,29
B30,2024-43,800897085605,K2387705,K2387700,41
B30,2024-44,800897085605,K2387705,K2387700,22
B30,2024-47,800897085605,K2387705,K2387700,53
B30,2024-48,800897085605,K2387705,K2387700,50
B30,2024-49,800897085605,K2387705,K2387700,22
B30,2024-50,800897085605,K2387705,K2387700,24
B30,2024-51,800897085605,K2387705,K2387700,23
B30,2024-52,800897085605,K2387705,K2387700,56
B30,2024-53,800897085605,K2387705,K2387700,16
B30,2025-00,800897085605,K2387705,K2387700,25
B30,2025-01,800897085605,K2387705,K2387700,49
B30,2025-02,800897085605,K2387705,K2387700,23
B30,2025-03,800897085605,K2387705,K2387700,8
B30,2025-04,800897085605,K2387705,K2387700,12
B30,2025-05,800897085605,K2387705,K2387700,8
B30,2025-06,800897085605,K2387705,K2387700,9
B30,2025-07,800897085605,K2387705,K2387700,8
B30,2025-08,800897085605,K2387705,K2387700,5
B30,2025-09,800897085605,K2387705,K2387700,8
B30,2025-10,800897085605,K2387705,K2387700,8
B30,2025-11,800897085605,K2387705,K2387700,10
B30,2025-12,800897085605,K2387705,K2387700,15
B30,2025-13,800897085605,K2387705,K2387700,13
B30,2025-14,800897085605,K2387705,K2387700,14
B30,2025-15,800897085605,K2387705,K2387700,32
B30,2025-16,800897085605,K2387705,K2387700,20
B30,2025-17,800897085605,K2387705,K2387700,20
B30,2025-18,800897085605,K2387705,K2387700,21
B30,2025-19,800897085605,K2387705,K2387700,1
B30,2024-18,800897123277,K4009608,K4009600,13
B30,2024-19,800897123277,K4009608,K4009600,26
B30,2024-20,800897123277,K4009608,K4009600,11
B30,2024-21,800897123277,K4009608,K4009600,12
B30,2024-22,800897123277,K4009608,K4009600,5
B30,2024-23,800897123277,K4009608,K4009600,11
B30,2024-24,800897123277,K4009608,K4009600,7
B30,2024-25,800897123277,K4009608,K4009600,9
B30,2024-26,800897123277,K4009608,K4009600,17
B30,2024-27,800897123277,K4009608,K4009600,23
B30,2024-28,800897123277,K4009608,K4009600,5
B30,2024-29,800897123277,K4009608,K4009600,11
B30,2024-30,800897123277,K4009608,K4009600,9
B30,2024-31,800897123277,K4009608,K4009600,7
B30,2024-32,800897123277,K4009608,K4009600,4
B30,2024-33,800897123277,K4009608,K4009600,13
B30,2024-34,800897123277,K4009608,K4009600,7
B30,2024-35,800897123277,K4009608,K4009600,5
B30,2024-36,800897123277,K4009608,K4009600,4
B30,2024-37,800897123277,K4009608,K4009600,1
B30,2024-39,800897123277,K4009608,K4009600,9
B30,2024-40,800897123277,K4009608,K4009600,7
B30,2024-41,800897123277,K4009608,K4009600,4
B30,2024-42,800897123277,K4009608,K4009600,1
B30,2024-43,800897123277,K4009608,K4009600,8
B30,2024-44,800897123277,K4009608,K4009600,4
B30,2024-45,800897123277,K4009608,K4009600,5
B30,2024-46,800897123277,K4009608,K4009600,2
B30,2024-47,800897123277,K4009608,K4009600,7
B30,2024-48,800897123277,K4009608,K4009600,7
B30,2024-49,800897123277,K4009608,K4009600,13
B30,2024-50,800897123277,K4009608,K4009600,4
B30,2024-51,800897123277,K4009608,K4009600,10
B30,2024-52,800897123277,K4009608,K4009600,29
B30,2024-53,800897123277,K4009608,K4009600,5
B30,2025-00,800897123277,K4009608,K4009600,14
B30,2025-01,800897123277,K4009608,K4009600,44
B30,2025-02,800897123277,K4009608,K4009600,32
B30,2025-03,800897123277,K4009608,K4009600,24
B30,2025-04,800897123277,K4009608,K4009600,20
B30,2025-05,800897123277,K4009608,K4009600,15
B30,2025-06,800897123277,K4009608,K4009600,5
B30,2025-07,800897123277,K4009608,K4009600,12
B30,2025-08,800897123277,K4009608,K4009600,8
B30,2025-09,800897123277,K4009608,K4009600,12
B30,2025-10,800897123277,K4009608,K4009600,10
B30,2025-11,800897123277,K4009608,K4009600,6
B30,2025-12,800897123277,K4009608,K4009600,12
B30,2025-13,800897123277,K4009608,K4009600,12
B30,2025-14,800897123277,K4009608,K4009600,20
B30,2025-15,800897123277,K4009608,K4009600,17
B30,2025-16,800897123277,K4009608,K4009600,14
B30,2025-17,800897123277,K4009608,K4009600,17
B30,2025-18,800897123277,K4009608,K4009600,16
B30,2025-19,800897123277,K4009608,K4009600,2
B30,2024-18,800897182618,K3445202,K3445200,7
B30,2024-19,800897182618,K3445202,K3445200,32
B30,2024-20,800897182618,K3445202,K3445200,23
B30,2024-21,800897182618,K3445202,K3445200,10
B30,2024-22,800897182618,K3445202,K3445200,13
B30,2024-23,800897182618,K3445202,K3445200,26
B30,2024-24,800897182618,K3445202,K3445200,18
B30,2024-25,800897182618,K3445202,K3445200,17
B30,2024-26,800897182618,K3445202,K3445200,67
B30,2024-27,800897182618,K3445202,K3445200,92
B30,2024-28,800897182618,K3445202,K3445200,90
B30,2024-29,800897182618,K3445202,K3445200,54
B30,2024-30,800897182618,K3445202,K3445200,33
B30,2024-31,800897182618,K3445202,K3445200,25
B30,2024-32,800897182618,K3445202,K3445200,17
B30,2024-33,800897182618,K3445202,K3445200,49
B30,2024-34,800897182618,K3445202,K3445200,35
B30,2024-35,800897182618,K3445202,K3445200,27
B30,2024-36,800897182618,K3445202,K3445200,22
B30,2024-37,800897182618,K3445202,K3445200,13
B30,2024-38,800897182618,K3445202,K3445200,10
B30,2024-39,800897182618,K3445202,K3445200,15
B30,2024-40,800897182618,K3445202,K3445200,13
B30,2024-41,800897182618,K3445202,K3445200,10
B30,2024-42,800897182618,K3445202,K3445200,9
B30,2024-43,800897182618,K3445202,K3445200,25
B30,2024-44,800897182618,K3445202,K3445200,26
B30,2024-45,800897182618,K3445202,K3445200,12
B30,2024-46,800897182618,K3445202,K3445200,16
B30,2024-47,800897182618,K3445202,K3445200,48
B30,2024-48,800897182618,K3445202,K3445200,70
B30,2024-49,800897182618,K3445202,K3445200,11
B30,2024-50,800897182618,K3445202,K3445200,13
B30,2024-51,800897182618,K3445202,K3445200,8
B30,2024-52,800897182618,K3445202,K3445200,25
B30,2024-53,800897182618,K3445202,K3445200,6
B30,2025-00,800897182618,K3445202,K3445200,10
B30,2025-01,800897182618,K3445202,K3445200,44
B30,2025-02,800897182618,K3445202,K3445200,26
B30,2025-03,800897182618,K3445202,K3445200,39
B30,2025-04,800897182618,K3445202,K3445200,18
B30,2025-05,800897182618,K3445202,K3445200,9
B30,2025-06,800897182618,K3445202,K3445200,8
B30,2025-07,800897182618,K3445202,K3445200,11
B30,2025-08,800897182618,K3445202,K3445200,3
B30,2025-09,800897182618,K3445202,K3445200,7
B30,2025-10,800897182618,K3445202,K3445200,5
B30,2025-11,800897182618,K3445202,K3445200,8
B30,2025-12,800897182618,K3445202,K3445200,7
B30,2025-13,800897182618,K3445202,K3445200,12
B30,2025-14,800897182618,K3445202,K3445200,11
B30,2025-15,800897182618,K3445202,K3445200,18
B30,2025-16,800897182618,K3445202,K3445200,11
B30,2025-17,800897182618,K3445202,K3445200,5
B30,2025-18,800897182618,K3445202,K3445200,6
B30,2025-19,800897182618,K3445202,K3445200,1
B30,2024-18,800897192303,K3611201,K3611200,9
B30,2024-19,800897192303,K3611201,K3611200,34
B30,2024-20,800897192303,K3611201,K3611200,8
B30,2024-21,800897192303,K3611201,K3611200,12
B30,2024-22,800897192303,K3611201,K3611200,16
